Alert ID,Ticker,Name,Description,Time
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25056.5,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763103300000}",2025-11-14T06:56:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""BE_TRIGGERED"",""signal_id"":""20251114_005000000_BULLISH"",""be_hit"":true,""be_mfe"":1.0731707317,""no_be_mfe"":1.0731707317,""timestamp"":1763103300000}",2025-11-14T06:56:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25049,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763103240000}",2025-11-14T06:55:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25037.5,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763103180000}",2025-11-14T06:54:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25028.5,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763103120000}",2025-11-14T06:53:01Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25024.5,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763103060000}",2025-11-14T06:52:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""ENTRY"",""signal_id"":""20251114_005000000_BULLISH"",""date"":""2025-11-14"",""time"":""01:49:00"",""bias"":""Bullish"",""session"":""LONDON"",""entry_price"":25035.75"",""sl_price"":25015.25"",""risk_distance"":20.5"",""be_price"":25035.75"",""target_1r"":25056.25"",""target_2r"":25076.75"",""target_3r"":25097.25,""be_hit"":false,""be_mfe"":0.00,""no_be_mfe"":0.00,""status"":""active"",""timestamp"":1763102940000}",2025-11-14T06:51:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25035.75,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763103000000}",2025-11-14T06:51:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25030.5,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763102940000}",2025-11-14T06:50:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25023,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763102880000}",2025-11-14T06:49:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25026.25,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763102820000}",2025-11-14T06:48:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25034.25,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763102760000}",2025-11-14T06:47:00Z
3359964314,"CME_MINI:MNQ1!, 1m","Complete Automated Trading System - FVG + Position Sizing (100,000, 0.15, 0.25, 20, Top Right, Small, Small, MFE: {mfe}R, 50): alert() function calls only","{""type"":""MFE_UPDATE"",""signal_id"":""20251114_000200000_BEARISH"",""current_price"":25038.75,""be_mfe"":3.9875,""no_be_mfe"":3.9875,""lowest_low"":25004.5,""highest_high"":25096.5,""status"":""active"",""timestamp"":1763102700000}",2025-11-14T06:46:00Z
